timestamp,actual_x,actual_y,actual_z,actual_qx,actual_qy,actual_qz,actual_qw,desired_x,desired_y,desired_z,desired_qx,desired_qy,desired_qz,desired_qw,ee_x,ee_y,ee_z,ee_roll,ee_pitch,ee_yaw,ee_vx,ee_vy,ee_vz,ee_wx,ee_wy,ee_wz,jv1,jv2,jv3,jv4,tau1,tau2,tau3,tau4,Ktx,Kty,Ktz,Krx,Kry,Krz,Dtx,Dty,Dtz,Drx,Dry,Drz,manip_condition_number,manip_det,manip_yoshikawa,manip_sigma_min,manip_sigma_max,eig0,eig1,eig2,eig3,eig4,eig5,contact_frame_id,contact_fx,contact_fy,contact_fz,contact_tx,contact_ty,contact_tz,contact_valid,waypoint_active
64.7,0.19066066181997476,0.0005136742050045998,0.14904397605945957,8.876266013379265e-06,-0.006174508364595709,0.001437537551787595,0.9999799042248072,0.19005145771292695,0.019999999999999997,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.19066066181997476,0.0005136742050045998,0.14904397605945957,0.0,-0.012349107957788024,0.002875130901021094,-0.00024035986960258126,-0.0005799151849399352,-0.00012978971876955914,-1.2328857130309633e-07,4.288091075870372e-05,-0.0032420081901340923,-0.0032420081901340923,-0.0021796263901355134,0.0020535986843812407,0.00016890879374848906,0.00030948159066674974,-0.08899095431844596,-0.34033681337047333,-0.06349751362638507,10.044733333333332,12.028533333333332,18.03033333333333,15.0,15.0,15.0,1.2018,1.2015333333333333,3.1593333333333313,0.8,0.8,0.8,inf,-4.58686243091712e-42,0.0,0.0,1.7607820321115901,-7.983210314798075e-16,-2.164461120033421e-16,0.0038001127876970877,0.009373792429007072,1.03191989594314,3.1003533646070207,world,-0.011287033109913558,0.274690544351793,0.02342148659580016,-3.1359067539316996e-06,0.0018609892060557098,-0.0492427664196018,1,0
64.8,0.19063995522418525,0.0005117745620164887,0.14903372320041494,8.841498373252654e-06,-0.006172436973131989,0.0014323873882202817,0.9999799244034907,0.19011985690782301,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.19063995522418525,0.0005117745620164887,0.14903372320041494,0.0,-0.012344965000394892,0.0028648303302905025,-0.00017048933377532093,0.00029700372462979985,-7.666436189623204e-05,-8.640671373011755e-08,3.0161115103098505e-05,0.0016653033025028619,0.0016653033025028619,-0.0015860289473855424,0.00134251800935719,0.0002736721769018228,-0.00037821325816371986,-0.08883900964248445,-0.340410943974395,-0.06348858135539709,10.09406666666667,12.05986666666667,18.06366666666667,15.0,15.0,15.0,1.2038000000000002,1.202866666666667,3.2426666666666724,0.8,0.8,0.8,inf,7.474110517781442e-47,8.64529381674298e-24,1.8048829076535661e-09,1.7607799212741992,3.2576023103399914e-18,4.052398247051525e-16,0.0037984035782929336,0.00937432240333272,1.0319124955157026,3.100345931162375,world,-0.010099127829430359,0.2674310001427397,0.022364105921080485,-2.7407017015286714e-06,0.001651034698431207,-0.04791005511510344,1,0
64.9,0.1906273187686057,0.0005043333770179235,0.14902831044811735,8.711584328052284e-06,-0.006171037344803085,0.0014116605172015753,0.9999799625176403,0.19021671467778806,0.019999999999999997,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.1906273187686057,0.0005043333770179235,0.14902831044811735,0.0,-0.012342165323757676,0.0028233757322473356,-8.272050154228829e-05,-0.00024179086547484763,-3.321875293249262e-05,-7.956108886565871e-08,2.8179344516947037e-05,-0.0013522869284821072,-0.0013522869284821072,-0.0008050341662424588,0.0006185290904640859,0.00021468453261081822,0.00033950494871196665,-0.08870745092033315,-0.34048451994571755,-0.06349497397960674,10.1722,12.110400000000002,18.117400000000004,15.0,15.0,15.0,1.207,1.2054,3.326000000000001,0.8,0.8,0.8,inf,2.6800747577931873e-42,1.6370933870104012e-21,0.0,1.760778686136336,-6.252166753314289e-16,5.710303970009084e-17,0.003797420589530796,0.009374625323169882,1.031907973362617,3.100341581552001,world,-0.008902280817717264,0.26163080897862084,0.02152791245957706,-2.425864584675402e-06,0.0014824833331890067,-0.0468555465178073,1,0
65.0,0.19062381483868457,0.0005090032860689083,0.1490270586330592,8.790617350799698e-06,-0.006169770752123146,0.0014247597629654548,0.9999799517546385,0.19034198853780304,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.19062381483868457,0.0005090032860689083,0.1490270586330592,0.0,-0.012339632316899126,0.0028495747267109905,1.303749874785497e-05,0.00016142647854863013,7.34336207729438e-06,-7.513200883360416e-08,2.6365971304427435e-05,0.0009035078372769969,0.0009035078372769969,0.0001060111461505844,-0.00013947113467957344,5.982606688062569e-05,-0.00029789452994606695,-0.08859899338145341,-0.3405631145104629,-0.06351065199084993,10.26686666666666,12.171066666666661,18.181933333333326,15.0,15.0,15.0,1.2108666666666665,1.2085999999999997,3.4093333333333278,0.8,0.8,0.8,inf,1.3397350344938753e-61,3.660239110350409e-31,5.8731546147707594e-09,1.7607783708718676,3.4493945129003064e-17,2.072116491403394e-16,0.003797181551532512,0.009374697662153698,1.0319067263118704,3.1003404713301883,world,-0.007661323748138223,0.25707815917786186,0.020846635894390307,-2.1669778688305674e-06,0.001342398510305043,-0.04601803034191539,1,0
65.1,0.19063055326616418,0.0005064782604807977,0.14902982364049316,8.744721805896479e-06,-0.006168389665114476,0.00141763849680871,0.9999799703961882,0.1904956235386126,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.19063055326616418,0.0005064782604807977,0.14902982364049316,0.0,-0.012336869962650683,0.0028353318847669224,0.00012165385843217254,-6.563891252320326e-05,4.6601604950703555e-05,-1.0326960924232867e-07,3.642230846596654e-05,-0.0003693842450522576,-0.0003693842450522576,0.0011387558374923847,-0.0009541524945086775,-0.00014818088811583473,0.0002737803458581883,-0.08851764337585365,-0.3406444203192273,-0.06353180124247193,10.381533333333337,12.243733333333335,18.25926666666667,15.0,15.0,15.0,1.2155333333333334,1.2126000000000001,3.492666666666669,0.8,0.8,0.8,inf,-4.437444895638968e-47,0.0,8.03440044488991e-09,1.7607790455843408,6.455159050884718e-17,5.519711174618301e-16,0.0037977334969938764,0.009374525902911515,1.0319091310804043,3.1003428473689025,world,-0.006347958710683882,0.25359804383506085,0.020276784875581568,-1.9490367844477737e-06,0.0012224157669610798,-0.045375865493123606,1,0
65.2,0.1906486451907819,0.0005127623650481683,0.14903659565324814,8.84991726178719e-06,-0.006166712273896482,0.0014350823388112098,0.9999799558591614,0.19067755229082767,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.1906486451907819,0.0005127623650481683,0.14903659565324814,0.0,-0.012333515419924472,0.0028702202383135145,0.00024075569515774503,7.273491264234855e-05,8.730289018877075e-05,-1.2066346589760727e-07,4.203967797949981e-05,0.00040326807567632895,0.00040326807567632895,0.002295356103569022,-0.0018327695280458737,-0.00042054672437816893,-0.00019105180952605987,-0.08846781838648105,-0.3407308497429512,-0.0635591037053048,10.524399999999996,12.335599999999996,18.356399999999997,15.0,15.0,15.0,1.2207999999999999,1.2171999999999998,3.5759999999999974,0.8,0.8,0.8,inf,-5.677803082199036e-42,0.0,0.0,1.7607807955816452,-2.359164606268708e-16,1.7763469406953006e-16,0.0037991370045728163,0.009374092196960808,1.0319156013537447,3.1003490100891313,world,-0.00493862368017581,0.251039087017817,0.019784683055720582,-1.7602960174123464e-06,0.0011159656559227473,-0.04490422556340742,1,0
65.3,0.19067928411848992,0.0005136187113797196,0.1490474326055907,8.860165467423409e-06,-0.006164616896234284,0.0014372325335479798,0.9999799656906456,0.19088769499448482,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.19067928411848992,0.0005136187113797196,0.1490474326055907,0.0,-0.012329324618700191,0.0028745206768547855,0.00037220282948984224,3.7832711054657035e-05,0.0001278274645798986,-1.5408086192441689e-07,5.3602132272515565e-05,0.00020574572925136805,0.00020574572925136805,0.0035799606810295492,-0.002774989398109326,-0.0007513689291932432,0.00018986363839028583,-0.0884545428540669,-0.3408199761139884,-0.06359248948028835,10.682933333333345,12.437333333333338,18.464266666666674,15.0,15.0,15.0,1.2269333333333339,1.2221333333333337,3.659066666666672,0.8,0.8,0.8,inf,1.2244404451911562e-47,3.499200544683251e-24,0.0,1.7607837098005241,-8.799825516217068e-16,4.4099250843342675e-17,0.0038014565659200924,0.009373377380287136,1.0319265503772754,3.100359272698896,world,-0.0034137666843693493,0.2492814804175613,0.0193429753251256,-1.5912375431563644e-06,0.0010178305118819155,-0.04457320412393542,1,0
65.4,0.19072364703901262,0.0005201708886361195,0.14906240646652638,8.967230823285177e-06,-0.006162050301378804,0.001455205758017833,0.9999799555150463,0.19112595947404884,0.020000000000000004,0.15000000000000002,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.19072364703901262,0.0005201708886361195,0.14906240646652638,0.0,-0.01232419164654973,0.0029104678003983864,0.0005156188312548346,3.012674658158578e-05,0.00016927983047178188,-1.8850096640488544e-07,6.47663699031545e-05,0.00016016799302889985,0.00016016799302889985,0.004992950335627652,-0.003784218336495197,-0.0011439653549161102,-0.00010246392395035297,-0.08848115298973763,-0.34091168303587027,-0.06363181687375676,10.860266666666668,12.550666666666666,18.584933333333336,15.0,15.0,15.0,1.2342666666666668,1.2274666666666665,3.741733333333334,0.8,0.8,0.8,inf,-9.10827726880006e-43,0.0,1.1387598060415763e-08,1.7607878817807525,1.2967738958558486e-16,1.9333746012345214e-16,0.003804759824380985,0.009372361379799111,1.03194241258868,3.1003739646259496,world,-0.0017562158566384776,0.24822678096621023,0.01892929992160603,-1.4342598063895266e-06,0.0009236530973020126,-0.04437838913200472,1,0
65.5,0.1907829670192739,0.0005235984879651353,0.1490815600971895,9.018819130996013e-06,-0.006158973861798745,0.0014643086018653203,0.9999799611791973,0.1913922412188443,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.1907829670192739,0.0005235984879651353,0.1490815600971895,0.0,-0.01231803880780369,0.002928673797638836,0.0006714755088438805,8.122138549711253e-05,0.000211188476176216,-2.275746123258764e-07,7.770546581981389e-05,0.000443298199433277,0.000443298199433277,0.006540486648778995,-0.004862326353531009,-0.0016004544961820313,0.00013033884774910952,-0.0885534679665628,-0.3410062952742588,-0.0636777559141124,11.06519999999999,12.681399999999993,18.724199999999996,15.0,15.0,15.0,1.2427999999999995,1.2339999999999995,3.823799999999996,0.8,0.8,0.8,inf,-1.860654083448561e-42,0.0,0.0,1.7607934036049107,-4.6265923892504085e-17,1.688265554532814e-16,0.003809112829730124,0.009371024667485838,1.0319636234515928,3.1003934101785657,world,4.8594371246066985e-05,0.2477895872897947,0.01852427892418502,-1.2822249345080739e-06,0.0008296779101547096,-0.04428943843132322,1,0
65.6,0.1908584899343653,0.0005306164747348255,0.1491049382392884,9.130446949273775e-06,-0.0061553367629691505,0.0014833085964680796,0.9999799555698989,0.19168642342889733,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.1908584899343653,0.0005306164747348255,0.1491049382392884,0.0,-0.012310764809204773,0.0029666744824297098,0.000839855736929939,3.449980807124961e-05,0.00025348309024728614,-2.6409982158535125e-07,8.902191607280431e-05,0.00017895678578706462,0.00017895678578706462,0.008219462310125237,-0.006004591271167198,-0.0021258487311358464,-3.94479245580682e-05,-0.08867563008083465,-0.34110223566530756,-0.06373037853426881,11.284933333333342,12.822066666666673,18.87353333333334,15.0,15.0,15.0,1.2517333333333336,1.2409333333333337,3.905533333333337,0.8,0.8,0.8,inf,-5.661937677590174e-42,0.0,0.0,1.7608003725502643,-8.161941789251208e-17,3.8476209477993195e-16,0.00381458576586695,0.009369346447940102,1.0319906409754451,3.1004179519731494,world,0.0020131771405827773,0.24789714929210482,0.018111580003913573,-1.129421630580728e-06,0.0007327562022435638,-0.044308661172267914,1,0
65.7,0.1909515101892883,0.0005360347593677851,0.1491325760913323,9.212571565825923e-06,-0.006151120850468701,0.0014976761424016053,0.999979960095993,0.19200837706616763,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.1909515101892883,0.0005360347593677851,0.1491325760913323,0.0,-0.012302333078762873,0.00299541007288795,0.0010213480407412615,9.509380623699312e-05,0.0002956381956072944,-3.1231488144603277e-07,0.00010426417076995955,0.0005142935927480874,0.0005142935927480874,0.01004102533062346,-0.007218736283383217,-0.0027180244087143634,8.717263157553346e-05,-0.08885305401895621,-0.34119872237216947,-0.06378983589888629,11.522266666666658,12.974733333333328,19.03486666666666,15.0,15.0,15.0,1.2610666666666663,1.2482666666666664,3.9868666666666637,0.8,0.8,0.8,inf,-2.3566261609553723e-47,0.0,0.0,1.7608088868152172,-2.880792427909315e-16,-1.424254732760466e-16,0.0038212493638042715,0.00936730578561068,1.0320239303322902,3.1004479358874444,world,0.004148872480923238,0.24850374309303777,0.017677675822833853,-9.705470007568863e-07,0.0006302618319427179,-0.044414577666138016,1,0
65.8,0.19106331680611582,0.0005437084616204469,0.1491644683497546,9.331328894955505e-06,-0.006146318004564123,0.0015181677674847539,0.9999799587264451,0.1923579609111494,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.19106331680611582,0.0005437084616204469,0.1491644683497546,0.0,-0.012292727574456212,0.0030363940553339575,0.0012163036256937101,4.455943903591587e-05,0.00033826439179919054,-3.557424531859682e-07,0.00011715915438647705,0.00022822024378475118,0.00022822024378475118,0.012001227611383851,-0.008502833234119014,-0.003381234682790811,1.021715863885376e-05,-0.0890897712260906,-0.34129653514366476,-0.06385628531631554,11.786000000000016,13.143000000000008,19.21420000000001,15.0,15.0,15.0,1.2716000000000007,1.2568000000000006,4.067600000000004,0.8,0.8,0.8,inf,-1.0384011944570974e-42,0.0,0.0,1.7608190445676983,-1.5287558902571062e-16,5.772896999943985e-16,0.003829173730871544,0.009364882012967878,1.0320639670444978,3.100483707712302,world,0.006465062410063417,0.2495532792665183,0.017210570190776566,-8.008726639993783e-07,0.0005198454635286789,-0.04460872258535242,1,0
65.9,0.19119527709350564,0.0005509469549272257,0.1492006075536236,9.440241518618679e-06,-0.006140884081034881,0.0015372464680291416,0.9999799629626994,0.19273502162481423,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.19119527709350564,0.0005509469549272257,0.1492006075536236,0.0,-0.01228185986776245,0.0030745521190747036,0.00142431142462576,0.00011126081195444112,0.00038022093510432743,-4.0344713807782785e-07,0.00013122102056084117,0.000596448019418995,0.000596448019418995,0.014104181807979043,-0.009854420898440975,-0.004118539268767112,5.972526890884422e-05,-0.08939244687807522,-0.34139359597664704,-0.0639302154418269,12.0636,13.320466666666665,19.403,15.0,15.0,15.0,1.2825333333333333,1.2657333333333334,4.148,0.8,0.8,0.8,inf,5.630899848651927e-47,7.503932201620645e-24,0.0,1.7608309497737378,-7.174016026818831e-17,2.9285311194144644e-16,0.0038384339277694537,0.009362052909755747,1.032111250875165,3.1005256336810834,world,0.008969714324547736,0.2510046046702953,0.016700006402597247,-6.160675068581056e-07,0.00039954474025675585,-0.04487459153769169,1,0
66.0,0.19134875148063407,0.0005593790284789857,0.14924096231550865,9.567060739888249e-06,-0.006134819092312291,0.0015594378461352809,0.9999799658277061,0.19313939381587117,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.19134875148063407,0.0005593790284789857,0.14924096231550865,0.0,-0.012269730069096525,0.003118935649258248,0.001646653943636625,5.803597983512923e-05,0.0004217281342674407,-4.567303033935041e-07,0.00014643739844828925,0.00029495405158897766,0.00029495405158897766,0.01635318628721284,-0.011278826838409339,-0.004927921338098418,3.795543120249991e-05,-0.08976581368262437,-0.3414889721536382,-0.0640112542923603,12.35759999999999,13.509133333333326,19.602999999999994,15.0,15.0,15.0,1.2938666666666663,1.2750666666666663,4.227999999999997,0.8,0.8,0.8,inf,1.8169754771418756e-47,4.262599532142183e-24,0.0,1.7608447062772674,-6.538907748494352e-17,2.116383072372799e-17,0.003849104658839419,0.00935879640809822,1.0321662875625603,3.100574079624676,world,0.011670056108160694,0.25283043662340965,0.01613747700332512,-4.1216943543201923e-07,0.00026770247156340506,-0.04521586874045601,1,0
66.1,0.19152510414705204,0.0005681997471789564,0.14928544868884747,9.697765058997327e-06,-0.006128114807737168,0.0015824721181417459,0.9999799707478404,0.1935709001133127,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.19152510414705204,0.0005681997471789564,0.14928544868884747,0.0,-0.012256321675113861,0.0031650049869611507,0.0018827283444284443,0.00011419526871252893,0.0004626244770352245,-5.094552464063086e-07,0.00016096453161664175,0.0006028979651741648,0.0006028979651741648,0.018748789629212153,-0.012775162186809873,-0.005812662104570768,5.474677964869224e-05,-0.0902147635031126,-0.3415837102810136,-0.06409990751810925,12.67620000000001,13.712800000000009,19.819800000000008,15.0,15.0,15.0,1.3070000000000004,1.2856000000000005,4.307400000000003,0.8,0.8,0.8,inf,1.1572370784697563e-46,1.0757495426305122e-23,8.329536646454885e-09,1.7608604161129844,6.938118074463489e-17,4.163758101510213e-16,0.0038612589618087084,0.009355090995450137,1.0322295858699628,3.1006294050335925,world,0.014570990228063687,0.25499852466870027,0.015515351786927704,-1.8542099123108594e-07,0.00012283591021598493,-0.045620069612749954,1,0
66.2,0.19172575823894944,0.0005777517258714111,0.1493339812262571,9.837948650434556e-06,-0.006120751421168415,0.0016072784174968676,0.9999799762801972,0.1940293512442152,0.019999999999999997,0.14999999999999997,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.19172575823894944,0.0005777517258714111,0.1493339812262571,0.0,-0.012241595091674117,0.003214618435404049,0.0021325577444676444,8.501539305774072e-05,0.0005021061043396147,-5.634700539923841e-07,0.00017528304661657175,0.0004348803593026257,0.0004348803593026257,0.021285015762789433,-0.014336847000831276,-0.006772884809670194,5.046100534003858e-05,-0.0907464789257659,-0.3416749034454079,-0.06419602082633917,13.007399999999992,13.924533333333327,20.045133333333325,15.0,15.0,15.0,1.3205999999999998,1.2962666666666665,4.386199999999999,0.8,0.8,0.8,inf,-3.125351553868348e-42,0.0,0.0,1.7608781877686939,-9.81149117454484e-16,-4.9202416146182854e-17,0.00387497544321699,0.009350913416312645,1.032301681971622,3.1006919921595597,world,0.017675945407532152,0.25748076784976326,0.01482717551896832,6.777100040968775e-08,-3.6271392296796073e-05,-0.04608839407226126,1,0
66.3,0.19195210012977065,0.000587835987298616,0.14938642668940416,9.983976655934553e-06,-0.006112733478712298,0.0016332753331129365,0.9999799832003761,0.19451454611676083,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.19195210012977065,0.000587835987298616,0.14938642668940416,0.0,-0.01222555940104367,0.0032666131486509546,0.0023965079686059827,0.00011444468262172956,0.0005400866019338612,-6.22753334352451e-07,0.00019064122102244174,0.0005924635088254994,0.0005924635088254994,0.023967807879366976,-0.015970107565652022,-0.007807058075544491,5.3467305039168656e-05,-0.09136669503572077,-0.3417618685150839,-0.06429950742490513,13.353400000000025,14.145866666666683,20.28046666666668,15.0,15.0,15.0,1.3346000000000011,1.3069333333333342,4.464200000000006,0.8,0.8,0.8,inf,4.071769361591681e-47,6.38104173438137e-24,7.292598273510513e-09,1.7608981257399896,5.318198957880852e-17,1.9309800919833855e-16,0.003890329612938903,0.00934624138551527,1.0323831038922626,3.100762209234608,world,0.02098719534235727,0.260260665275881,0.014067837222462642,3.5065515407088103e-07,-0.00021059421787818835,-0.046614424942637234,1,0
66.4,0.19220547031427168,0.0005986074150626109,0.14944259164120688,1.01382423276125e-05,-0.006104073289728048,0.0016608646369152562,0.9999799906573869,0.19502627190844257,0.020000000000000004,0.15000000000000002,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.19220547031427168,0.0005986074150626109,0.14944259164120688,0.0,-0.012208239231616135,0.003321792686302949,0.0026740946488669906,0.00010243980966308671,0.0005762364846338475,-6.808203146833143e-07,0.00020495493694174145,0.0005191626893910903,0.0005191626893910903,0.02678769249182912,-0.01766867424587781,-0.008914062178236556,6.45619289810851e-05,-0.09208002085968013,-0.34184497031267197,-0.06441027470991724,13.720999999999997,14.381599999999999,20.530199999999997,15.0,15.0,15.0,1.3492,1.3188,4.542199999999999,0.8,0.8,0.8,inf,3.26198044258864e-42,1.8060953581105953e-21,0.0,1.7609203296795932,-8.27441440331394e-16,2.4541124261670546e-16,0.003907393249747628,0.009341053783963648,1.0324743698620258,3.100840407478887,world,0.024503561535044766,0.2633154450843784,0.013232928516373772,6.664764020693079e-07,-0.00040094632102276724,-0.04719701524112575,1,0
66.5,0.1924872390154843,0.0006100918712195914,0.14950226867942132,1.0300898313920388e-05,-0.006094773900581414,0.0016900860389038618,0.999979998417055,0.19556430415941545,0.02,0.15000000000000002,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.1924872390154843,0.0006100918712195914,0.14950226867942132,0.0,-0.012189640678524597,0.0033802364694004443,0.0029644211289146004,0.00012804809044399208,0.0006097888334533502,-7.386370799925324e-07,0.0002185155605102726,0.0006539313246428519,0.0006539313246428519,0.029737379646066302,-0.01942638788927284,-0.010092474947898004,5.3773774612338304e-05,-0.09289434412292724,-0.3419216072150188,-0.06452813198894744,14.100066666666642,14.624533333333316,20.787933333333317,15.0,15.0,15.0,1.3641333333333323,1.331066666666666,4.619399999999995,0.8,0.8,0.8,inf,4.3776559182596725e-42,2.092284855907453e-21,0.0,1.7609449031323923,-1.7201256008655647e-16,2.586404372400651e-16,0.003926241995113442,0.009335328255158506,1.0325760156595245,3.1009269518679505,world,0.02822225442807089,0.2666280979058723,0.012319189796407138,1.0181351749071894e-06,-0.0006078985640778853,-0.0478323139754452,1,0
66.6,0.1927987240946614,0.0006220053899006615,0.14956521111020823,1.0466905423774112e-05,-0.006084862851909416,0.0017201203083017536,0.9999800075604723,0.1961284068709522,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.1927987240946614,0.0006220053899006615,0.14956521111020823,0.0,-0.012169818808563285,0.0034403060035730344,0.0032684177333533702,0.00011488717936742188,0.0006407715583819961,-7.993640631029917e-07,0.000232351688655345,0.0005732427133751731,0.0005732427133751731,0.03282004529341912,-0.0212499372623471,-0.011337754967386829,6.992098244415718e-05,-0.0938152316355004,-0.34199086198773276,-0.06465259937716497,14.492733333333344,14.875866666666674,21.05526666666667,15.0,15.0,15.0,1.379466666666667,1.3437333333333337,4.695400000000002,0.8,0.8,0.8,inf,3.8826651675519865e-42,1.970447961137768e-21,1.5181714627057705e-08,1.760971945706982,2.3048445901741787e-16,5.603587384543864e-16,0.003946949057762075,0.009329043159001437,1.0326885655249627,3.1010221935670335,world,0.032139905129718975,0.2701856996422148,0.011324780559153596,1.4083688156671551e-06,-0.0008317538054499546,-0.04851996408110105,1,0
66.7,0.1931411646428376,0.0006347866564656545,0.14963110432954274,1.0643401532021636e-05,-0.006074368604821247,0.0017521473463508017,0.9999800157565387,0.19671833260895966,0.019999999999999997,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.1931411646428376,0.0006347866564656545,0.14963110432954274,0.0,-0.012148830570984197,0.0035043611384857343,0.0035846714532122665,0.00013582807420356915,0.0006686264910963553,-8.581114938765609e-07,0.00024486859295318707,0.0006804887553892946,0.0006804887553892946,0.03602238401073177,-0.02313068932699035,-0.012646824587220402,6.351286895799695e-05,-0.09484716395795216,-0.342053141121968,-0.06478345536137299,14.904599999999997,15.139199999999999,21.3352,15.0,15.0,15.0,1.396,1.3569999999999998,4.7707999999999995,0.8,0.8,0.8,inf,-7.819231743454845e-42,0.0,0.0,1.7610015500396492,-1.0861446727928956e-16,1.4808250144232865e-16,0.00396958268792722,0.00932217836992722,1.0328125244822626,3.101126459242047,world,0.03624890683358868,0.27396997067435386,0.010248500957180471,1.839587445661963e-06,-0.0010726596934344515,-0.04925606382086213,1,0
66.8,0.19351579908401123,0.0006480464357050957,0.14969961776480023,1.082358403693259e-05,-0.006063324038678849,0.0017850551549398982,0.9999800245817643,0.197333822612512,0.020000000000000004,0.15000000000000002,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.19351579908401123,0.0006480464357050957,0.14969961776480023,0.0,-0.01212674170381682,0.003570177833571719,0.003912161311395856,0.00013573099332557886,0.0006925960526832043,-9.145472855114772e-07,0.0002561618615325133,0.0006708081113945878,0.0006708081113945878,0.03933042578144871,-0.02506000499459588,-0.014014257292770352,7.121592675869328e-05,-0.09599841654717245,-0.34210534319094094,-0.06492006292541247,15.326066666666694,15.408666666666683,21.621600000000022,15.0,15.0,15.0,1.4129333333333343,1.370600000000001,4.845600000000005,0.8,0.8,0.8,inf,-3.261207928601944e-42,0.0,0.0,1.7610338105707484,-2.2789584423592646e-16,2.131663931733331e-17,0.003994213764103911,0.009314712884257982,1.0329484052812907,3.1012400819733306,world,0.04053973957204361,0.27796602119152947,0.009090316789444018,2.3140370620265106e-06,-0.001330520367304554,-0.05003979560724399,1,0
66.9,0.19392374517345629,0.0006620031940920016,0.1497703641431363,1.1010888620047496e-05,-0.006051779642508103,0.0018194100597841924,0.9999800325951279,0.1979746069073514,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.19392374517345629,0.0006620031940920016,0.1497703641431363,0.0,-0.012103653200505906,0.0036388887634428717,0.004250973003105263,0.00014261399722973074,0.0007126815179852525,-9.697752535223317e-07,0.00026650195599025976,0.0006988830806588283,0.0006988830806588283,0.04274206527533371,-0.02704181038547162,-0.015433751169417746,6.927937062910594e-05,-0.09727432304270654,-0.34214673661856454,-0.06506178861939002,15.758733333333335,15.685333333333334,21.915600000000005,15.0,15.0,15.0,1.4302666666666668,1.3846,4.9196,0.8,0.8,0.8,inf,-8.25518329918277e-47,0.0,8.90872860749551e-09,1.7610688124685898,7.936544540200891e-17,8.940844052382172e-16,0.0040209069398945835,0.009306627561035955,1.0330966873061662,3.101363362249529,world,0.04500146061346508,0.28216386991603143,0.007851606681542592,2.8335280360170712e-06,-0.001604963742613729,-0.05086970484603783,1,0
67.0,0.19436600366841347,0.0006766031850712658,0.14984290192068372,1.1204204775961519e-05,-0.006039797405005925,0.0018550259858513244,0.9999800396009733,0.19864040442430808,0.02,0.15,1.8340682012452516e-08,-0.0061452776472822246,2.9844600600664086e-06,0.9999811175985925,0.19436600366841347,0.0006766031850712658,0.14984290192068372,0.0,-0.01207968903831519,0.0037101217714727856,0.004599586329185548,0.00014916093628132977,0.0007283435259308343,-1.0211086360814022e-06,0.00027522114199603556,0.0007243346438083404,0.0007243346438083404,0.04623918317314776,-0.02906683460662665,-0.016897125530304213,7.903128928562499e-05,-0.09867867851076963,-0.34217754000690276,-0.06520789663053629,16.207599999999978,15.972799999999985,22.220999999999982,15.0,15.0,15.0,1.448199999999999,1.3985999999999992,4.992399999999996,0.8,0.8,0.8,inf,-1.562015291726678e-41,0.0,0.0,1.761106631950733,-8.719698655850603e-16,5.164336199232471e-17,0.004049721040417575,0.009297904995913066,1.0332578170858595,3.1014965691008545,world,0.04961894188981508,0.2865491724486675,0.006534853961636154,3.399419386119774e-06,-0.0018953728965227547,-0.0517438650985413,1,0
