stamp_sec,stamp_nsec,valid,fx,fy,fz,magnitude
363,689000000,1,0.15562875959168165,0.5019543181439654,0.011386851967509595,0.5256501771265265
363,709000000,1,0.15559925314661863,0.5021385439905166,0.011788992372669213,0.5258262310705546
363,729000000,1,0.1555698221983175,0.5023123278192145,0.012190140944631707,0.5259926271291492
363,749000000,1,0.1555406472003478,0.5024762762937325,0.012590290696901991,0.526149994383114
363,769000000,1,0.1555119124960621,0.5026309285893615,0.012989420308065476,0.5262988982913857
363,789000000,1,0.15548379513038432,0.5027765122508,0.013387499933234837,0.526439604298241
363,809000000,1,0.1554564567927662,0.5029131914825142,0.01378449596786704,0.5265723126549452
363,829000000,1,0.15543003763341814,0.5030413782809791,0.014180373965268892,0.5266974538265281
363,849000000,1,0.15540465675210546,0.503161603310201,0.01457510124580933,0.5268155654137958
363,869000000,1,0.1553795407174568,0.5032719135153572,0.01496856438558428,0.5269245472804833
363,889000000,1,0.1553545547541558,0.5033720224540059,0.015360737401461905,0.5270240819220835
363,909000000,1,0.15532987928110642,0.5034625274845729,0.01575161506890411,0.527114789543906
363,929000000,1,0.15530569161256944,0.5035438247934191,0.016141179061002913,0.5271970969156824
363,949000000,1,0.15528215740083745,0.5036160974087754,0.016529404368285244,0.5272712235510999
363,969000000,1,0.15525942361073186,0.5036796187821784,0.016916263633449433,0.5273374697210635
363,989000000,1,0.15523761546689543,0.5037348718417745,0.01730172999491993,0.5273963293635193
364,9000000,1,0.1552165503606475,0.5037815635293704,0.01768574715273051,0.5274474636495153
364,29000000,1,0.15519548774802644,0.5038178632561974,0.018068216927333115,0.5274888996143154
364,49000000,1,0.15517459704399353,0.5038443551898553,0.01844915044658508,0.5275212422041861
364,69000000,1,0.1551540516989753,0.5038615416967229,0.018828542527028952,0.5275450189067269
364,89000000,1,0.15513401724974427,0.5038696749291688,0.01920637782645409,0.5275605155529389
364,109000000,1,0.1551146437335944,0.5038689612685294,0.019582636457021112,0.5275679695366603
364,129000000,1,0.15509606053814556,0.503859801114658,0.0199572976001701,0.527567797445273
364,149000000,1,0.15507837684640954,0.5038426925096008,0.02033034220282067,0.5275605032360979
364,169000000,1,0.1550608428909935,0.5038157062551167,0.02070165039978774,0.5275440163594717
364,189000000,1,0.15504332197408785,0.5037785995068258,0.021071206676954612,0.5275180610752985
364,209000000,1,0.1550259801282115,0.5037319776897189,0.021439021396255833,0.5274832618200668
364,229000000,1,0.1550089803362208,0.503676218371549,0.021805090845369426,0.5274400240071984
364,249000000,1,0.15499247429918167,0.5036114940432094,0.022169403691926808,0.5273885536128667
364,269000000,1,0.15497659558376647,0.5035380834067166,0.02253194566295306,0.5273291526124855
364,289000000,1,0.15496145681479984,0.5034564803249226,0.022892702702822645,0.5272623222992178
364,309000000,1,0.15494685645038436,0.5033664304361167,0.02325162575552198,0.5271877556564917
364,329000000,1,0.15493202199390899,0.503266180408681,0.023608615765230722,0.5271035444014908
364,349000000,1,0.15491711456963692,0.5031562903180267,0.023963699156792664,0.5270102691129059
364,369000000,1,0.15490229972668274,0.5030372592884474,0.024316883771403917,0.5269084527025542
364,389000000,1,0.15488773514303658,0.5029093641928072,0.024668165668645745,0.5267984030803518
364,409000000,1,0.15487356360198037,0.5027728148556672,0.025017535660286853,0.5266803595646807
364,429000000,1,0.15485990818611267,0.5026279777309004,0.025364983466766532,0.5265547051803213
364,449000000,1,0.15484687218691506,0.502475332705843,0.025710500494290554,0.5264219254928363
364,469000000,1,0.1548337115337464,0.5023129861854322,0.026053964018499524,0.526279985710001
364,489000000,1,0.15482028606921852,0.502140723118894,0.026395367153496583,0.5261286365520207
364,509000000,1,0.15480675407631736,0.5019591327334736,0.026734732177347797,0.5259684856973665
364,529000000,1,0.15479327075003488,0.501768568880597,0.027072066320254027,0.5257999145690537
364,549000000,1,0.15477998001058946,0.5015692038101445,0.027407368359131237,0.5256231275954225
364,569000000,1,0.1547670080113905,0.5013613230147668,0.027740633731508677,0.525438431924941
364,589000000,1,0.15475446070636759,0.501145416005104,0.028071858003504053,0.5252463234552112
364,609000000,1,0.1547421452936835,0.5009212512163818,0.02840099521265228,0.5250465198240495
364,629000000,1,0.1547293258203283,0.5006871511293571,0.02872793912202533,0.524837195767453
364,649000000,1,0.15471615272428413,0.5004436598827581,0.02905272818072437,0.5246189146851233
364,669000000,1,0.1547027797127251,0.5001912672199694,0.029375381571743027,0.5243921880581826
364,689000000,1,0.15468935247671328,0.4999302581527376,0.029695905927897462,0.5241573290675293
364,709000000,1,0.1546760026143783,0.499660841614184,0.030014302067863707,0.5239145739106509
364,729000000,1,0.15466284338521347,0.4993833595097263,0.030330569322639455,0.5236642801592019
364,749000000,1,0.15464996942567255,0.49909827374889365,0.03064470832366507,0.5234069144085981
364,769000000,1,0.15463663551850118,0.4988039220270641,0.030956596239147434,0.5231406622742844
364,789000000,1,0.15462269547986082,0.49850014494457945,0.03126623345770177,0.5228653266586493
364,809000000,1,0.15460829933436848,0.49818748515829187,0.031573651396113046,0.5225814692982255
364,829000000,1,0.1545935939877684,0.4978662770081012,0.031878865425962355,0.5222894514967815
364,839000000,1,0.1545861684175712,0.497702523443253,0.03203064809743888,0.522140448275509
364,869000000,1,0.15456378218850708,0.497199046022228,0.032482702892414714,0.5216818763547635
364,889000000,1,0.15454889488233312,0.4968537554253806,0.032781331587067815,0.5213670788324438
364,909000000,1,0.15453387001636232,0.49650055456437747,0.03307772635165124,0.5210447712486548
364,929000000,1,0.15451800825798995,0.49613771271149937,0.033371781202809925,0.520713088592233
364,949000000,1,0.15450145012288663,0.4957657942839912,0.03366354175155905,0.5203726116114975
364,969000000,1,0.15448433877085455,0.4953852815459237,0.03395303442952505,0.5200238423810728
364,989000000,1,0.1544668098931985,0.4949964302102133,0.03424027296402647,0.5196670641594358
364,999000000,1,0.1544579278065565,0.494798930257276,0.0343830494121179,0.5194857331370287
365,19000000,1,0.15443999687316498,0.49439795927285046,0.034666920294696105,0.5191173760625444
365,39000000,1,0.15442192160186383,0.4939893999660564,0.0349485535998044,0.5187418033557302
365,59000000,1,0.1544035118112634,0.4935730903098862,0.03522790960214778,0.5183588000146608
